Tab,Q,SQ,SSQ,SSSQ,Question,Class,Unit,Repetitive,Tab_Name,Question_Text,SPSS_header,Short_Question,Likert_Affect_Direction,Answer_Labels,Answer_Numbers,MAR_Cross_Reference
P1,6,8,2,,P1.6.8.2,Yes/No,,TRUE,Current land holdings of HH,Land Holdings: How financed?: Family (including in-laws) - 6,P1_8V2f,Land finance family 6,,,,
P1,6,8,3,,P1.6.8.3,Yes/No,,TRUE,Current land holdings of HH,Land Holdings: How financed?: Dowry - 6,P1_8V3f,Land finance dowry 6,,,,
P1,6,8,4,,P1.6.8.4,Yes/No,,TRUE,Current land holdings of HH,Land Holdings: How financed?: Loan from money lenders - 6,P1_8V4f,Land finance loan 6,,,,
P1,6,8,5,,P1.6.8.5,Yes/No,,TRUE,Current land holdings of HH,Land Holdings: How financed?: NGO/bank - 6,P1_8V5f,Land finance NGO 6,,,,
P1,6,8,6,,P1.6.8.6,Yes/No,,TRUE,Current land holdings of HH,Land Holdings: How financed?: Mortaging land - 6,P1_8V6f,Land finance mortgage 6,,,,
P1,6,8,7,,P1.6.8.7,Yes/No,,TRUE,Current land holdings of HH,Land Holdings: How financed?: Selling land - 6,P1_8V7f,Land finance Selling land 6,,,,
P1,6,8,8,,P1.6.8.8,Yes/No,,TRUE,Current land holdings of HH,Land Holdings: How financed?: Selling assets - 6,P1_8V8f,Land finance selling assets 6,,,,
P1,6,8,9,,P1.6.8.9,Yes/No,,TRUE,Current land holdings of HH,Land Holdings: How financed?: Remittances - 6,P1_8V9f,Land finance remittances 6,,,,
P1,6,8,10,,P1.6.8.10,Yes/No,,TRUE,Current land holdings of HH,Land Holdings: How financed?: Other - 6,P1_8V10f,Land finance other 6,,,,
P1,7,2,,,P1.7.2,Quantitative,Decimals,TRUE,Current land holdings of HH,Land Holdings: Amount (in decimals) - 7,P1_2g,Land amount 7,,,,
P1,7,3,,,P1.7.3,Categorical ,,TRUE,Current land holdings of HH,Land Holdings: Type of land - 7,P1_3g,Land type 7,,"c(""Cropland"", ""Aquaculture land"", ""Homestead"", ""Other"")",c(1:4),
P1,7,4,,,P1.7.4,Categorical ,,TRUE,Current land holdings of HH,Land Holdings: Tenancy - 7,P1_4g,Land tenancy 7,,"c(""Self owned, title"", ""Self owned, no title"", ""Family owned, title"", ""Family owned, no title"", ""Khas land (government owned)"", ""Give as lease/ mortgage"", ""Get as lease/ morgate"", ""Other"")",c(1:8),
P1,7,5,,,P1.7.5,Integer,,TRUE,Current land holdings of HH,Land Holdings: Year acquired - 7,P1_5g,Land year acquired 7,,,,
P1,7,7,,,P1.7.7,Text,,TRUE,Current land holdings of HH,Land Holdings: Location? - 7,P1_7g,Land location 7,,,,
P1,7,8,1,,P1.7.8.1,Yes/No,,TRUE,Current land holdings of HH,Land Holdings: How financed?: Savings - 7,P1_8V1g,Land finance savings 7,,,,
P1,7,8,2,,P1.7.8.2,Yes/No,,TRUE,Current land holdings of HH,Land Holdings: How financed?: Family (including in-laws) - 7,P1_8V2g,Land finance family 7,,,,
P1,7,8,3,,P1.7.8.3,Yes/No,,TRUE,Current land holdings of HH,Land Holdings: How financed?: Dowry - 7,P1_8V3g,Land finance dowry 7,,,,
P1,7,8,4,,P1.7.8.4,Yes/No,,TRUE,Current land holdings of HH,Land Holdings: How financed?: Loan from money lenders - 7,P1_8V4g,Land finance loan 7,,,,
P1,7,8,5,,P1.7.8.5,Yes/No,,TRUE,Current land holdings of HH,Land Holdings: How financed?: NGO/bank - 7,P1_8V5g,Land finance NGO 7,,,,
P1,7,8,6,,P1.7.8.6,Yes/No,,TRUE,Current land holdings of HH,Land Holdings: How financed?: Mortaging land - 7,P1_8V6g,Land finance mortgage 7,,,,
P1,7,8,7,,P1.7.8.7,Yes/No,,TRUE,Current land holdings of HH,Land Holdings: How financed?: Selling land - 7,P1_8V7g,Land finance Selling land 7,,,,
P1,7,8,8,,P1.7.8.8,Yes/No,,TRUE,Current land holdings of HH,Land Holdings: How financed?: Selling assets - 7,P1_8V8g,Land finance selling assets 7,,,,
P1,7,8,9,,P1.7.8.9,Yes/No,,TRUE,Current land holdings of HH,Land Holdings: How financed?: Remittances - 7,P1_8V9g,Land finance remittances 7,,,,
P1,7,8,10,,P1.7.8.10,Yes/No,,TRUE,Current land holdings of HH,Land Holdings: How financed?: Other - 7,P1_8V10g,Land finance other 7,,,,
P1,8,2,,,P1.8.2,Quantitative,Decimals,TRUE,Current land holdings of HH,Land Holdings: Amount (in decimals) - 8,P1_2h,Land amount 8,,,,
P1,8,3,,,P1.8.3,Categorical ,,TRUE,Current land holdings of HH,Land Holdings: Type of land - 8,P1_3h,Land type 8,,"c(""Cropland"", ""Aquaculture land"", ""Homestead"", ""Other"")",c(1:4),
P1,8,4,,,P1.8.4,Categorical ,,TRUE,Current land holdings of HH,Land Holdings: Tenancy - 8,P1_4h,Land tenancy 8,,"c(""Self owned, title"", ""Self owned, no title"", ""Family owned, title"", ""Family owned, no title"", ""Khas land (government owned)"", ""Give as lease/ mortgage"", ""Get as lease/ morgate"", ""Other"")",c(1:8),
P1,8,5,,,P1.8.5,Integer,,TRUE,Current land holdings of HH,Land Holdings: Year acquired - 8,P1_5h,Land year acquired 8,,,,
P1,8,7,,,P1.8.7,Text,,TRUE,Current land holdings of HH,Land Holdings: Location? - 8,P1_7h,Land location 8,,,,
P1,8,8,1,,P1.8.8.1,Yes/No,,TRUE,Current land holdings of HH,Land Holdings: How financed?: Savings - 8,P1_8V1h,Land finance savings 8,,,,
P1,8,8,2,,P1.8.8.2,Yes/No,,TRUE,Current land holdings of HH,Land Holdings: How financed?: Family (including in-laws) - 8,P1_8V2h,Land finance family 8,,,,
P1,8,8,3,,P1.8.8.3,Yes/No,,TRUE,Current land holdings of HH,Land Holdings: How financed?: Dowry - 8,P1_8V3h,Land finance dowry 8,,,,
P1,8,8,4,,P1.8.8.4,Yes/No,,TRUE,Current land holdings of HH,Land Holdings: How financed?: Loan from money lenders - 8,P1_8V4h,Land finance loan 8,,,,
P1,8,8,5,,P1.8.8.5,Yes/No,,TRUE,Current land holdings of HH,Land Holdings: How financed?: NGO/bank - 8,P1_8V5h,Land finance NGO 8,,,,
P1,8,8,6,,P1.8.8.6,Yes/No,,TRUE,Current land holdings of HH,Land Holdings: How financed?: Mortaging land - 8,P1_8V6h,Land finance mortgage 8,,,,
P1,8,8,7,,P1.8.8.7,Yes/No,,TRUE,Current land holdings of HH,Land Holdings: How financed?: Selling land - 8,P1_8V7h,Land finance Selling land 8,,,,
P1,8,8,8,,P1.8.8.8,Yes/No,,TRUE,Current land holdings of HH,Land Holdings: How financed?: Selling assets - 8,P1_8V8h,Land finance selling assets 8,,,,
P1,8,8,9,,P1.8.8.9,Yes/No,,TRUE,Current land holdings of HH,Land Holdings: How financed?: Remittances - 8,P1_8V9h,Land finance remittances 8,,,,
P1,8,8,10,,P1.8.8.10,Yes/No,,TRUE,Current land holdings of HH,Land Holdings: How financed?: Other - 8,P1_8V10h,Land finance other 8,,,,
P2,1,,,,P2.1,Integer,,,Information about usage of current land,Land Holdings: Number of family members who work (head included),P2_1,Family members working on land,,,,
P2,2,,,,P2.2,Integer,,,Information about usage of current land,Land Holdings: Number of non-family workers who help,P2_2,Non-family members working on land,,,,
P2,3,,,,P2.3,Yes/No,,,Information about usage of current land,Land Holdings: Use of agricultural machinery?,P2_3,Ag machinery,,,,
P2,4,,,,P2.4,Yes/No,,,Information about usage of current land,Land Holdings: Use fertilizers?,P2_4,Fertilizer,,,,
P2,5,,,,P2.5,Yes/No,,,Information about usage of current land,Land Holdings: Use insecticides?,P2_5,Insecticides,,,,
P2,6,,,,P2.6,Yes/No,,,Information about usage of current land,Land Holdings: Use pesticides?,P2_6,Pesticides,,,,
P2,7,1,,,P2.7.1,Integer,,,Information about usage of current land,Land Holdings: Cows/Buffalo - How many?,P2_7A,Cows,,,,
P2,7,2,,,P2.7.2,Categorical ,,,Information about usage of current land,Land Holdings: Cows/Buffalo - Health change?,P2_7B,Cow health,,"c(""No change"", ""Health improved"", ""Health worsened"")",c(1:3),
P2,8,1,,,P2.8.1,Integer,,,Information about usage of current land,Land Holdings: Goats/Sheep - How many?,P2_8A,Goats,,,,
P2,8,2,,,P2.8.2,Categorical ,,,Information about usage of current land,Land Holdings: Goats/Sheep - Health change?,P2_8B,Goat health,,"c(""No change"", ""Health improved"", ""Health worsened"")",c(1:3),
P2,9,1,,,P2.9.1,Integer,,,Information about usage of current land,Land Holdings: Chickens - How many?,P2_9A,Chickens,,,,
P2,9,2,,,P2.9.2,Categorical ,,,Information about usage of current land,Land Holdings: Chickens - Health change?,P2_9B,Chicken health,,"c(""No change"", ""Health improved"", ""Health worsened"")",c(1:3),
P2,10,1,,,P2.10.1,Integer,,,Information about usage of current land,Land Holdings: Ducks/Geese - How many?,P2_10A,Ducks,,,,
P2,10,2,,,P2.10.2,Categorical ,,,Information about usage of current land,Land Holdings: Ducks/Geese - Health change?,P2_10B,Duck health,,"c(""No change"", ""Health improved"", ""Health worsened"")",c(1:3),
P2,11,1,,,P2.11.1,Integer,,,Information about usage of current land,Land Holdings: Other - How many?,P2_11A,Other animals,,,,
P2,11,2,,,P2.11.2,Categorical ,,,Information about usage of current land,Land Holdings: Other - Health change?,P2_11B,Other health,,"c(""No change"", ""Health improved"", ""Health worsened"")",c(1:3),
P3,1,1,,,P3.1.1,Integer,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: Table P Line number - 1,P3_1a,Land Holdings: Table P Line number - 1,,,,
P3,1,2,,,P3.1.2,Categorical ,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: Types of crops - 1,P3_2a,Land Holdings: Types of crops - 1,,"c(""Paddy"", ""Lentils"", ""Vegetables"", ""Tobacco"", ""Betel leaves"", ""Sugar cadee"", ""Other"")",c(1:7),
P3,1,3,1,,P3.1.3.1,Yes/No,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: How irrigated?: rainfall - 1,P3_3V1a,Land Holdings: How irrigated?: rainfall - 1,,,,
P3,1,3,2,,P3.1.3.2,Yes/No,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: How irrigated?: river water - 1,P3_3V2a,Land Holdings: How irrigated?: river water - 1,,,,
P3,1,3,3,,P3.1.3.3,Yes/No,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: How irrigated?: fresh pond water - 1,P3_3V3a,Land Holdings: How irrigated?: fresh pond water - 1,,,,
P3,1,3,4,,P3.1.3.4,Yes/No,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: How irrigated?: tubewell/borehole - 1,P3_3V4a,Land Holdings: How irrigated?: tubewell/borehole - 1,,,,
P3,1,3,5,,P3.1.3.5,Yes/No,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: How irrigated?: dug well - 1,P3_3V5a,Land Holdings: How irrigated?: dug well - 1,,,,
P3,1,3,6,,P3.1.3.6,Yes/No,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: How irrigated?: other - 1,P3_3V6a,Land Holdings: How irrigated?: other - 1,,,,
P3,1,4,,,P3.1.4,Integer,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: Number of seasons per year crop is cultivated - 1,P3_4a,Land Holdings: Number of seasons per year crop is cultivated - 1,,,,
P3,1,5,,,P3.1.5,Quantitative,Decimals,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: Size of land cultivated in a typical season - 1,P3_5a,Land Holdings: Size of land cultivated in a typical season - 1,,,,
P3,1,6,,,P3.1.6,Quantitative,Decimals,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: Size of land cultivated last season - 1,P3_6a,Land Holdings: Size of land cultivated last season - 1,,,,
P3,1,7,1,,P3.1.7.1,Quantitative,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: Production in typical season: quantity - 1,P3_7Aa,Land Holdings: Production in typical season: quantity - 1,,,,
P3,1,7,2,,P3.1.7.2,Yes/No,Kg,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: Production in typical season: unit - 1,P3_7Ba,Land Holdings: Production in typical season: unit - 1,,,,
P3,1,8,,,P3.1.8,Quantitative,Kg,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: Production in last season (kg) - 1,P3_8a,Land Holdings: Production in last season (kg) - 1,,,,
P3,1,9,,,P3.1.9,Quantitative,Decimals,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: Size of land to cultivate in upcoming season - 1,P3_9a,Land Holdings: Size of land to cultivate in upcoming season - 1,,,,
P3,1,10,,,P3.1.10,Quantitative,Percent,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: How much consume for household? (%) - 1,P3_10a,Land Holdings: How much consume for household? (%) - 1,,,,
P3,1,11,1,,P3.1.11.1,Yes/No,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: What do with rest of production?: sell - 1,P3_11V1a,Land Holdings: What do with rest of production?: sell - 1,,,,
P3,1,11,2,,P3.1.11.2,Yes/No,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: What do with rest of production?: exchange - 1,P3_11V2a,Land Holdings: What do with rest of production?: exchange - 1,,,,
P3,1,11,3,,P3.1.11.3,Yes/No,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: What do with rest of production?: to family - 1,P3_11V3a,Land Holdings: What do with rest of production?: to family - 1,,,,
P3,1,11,4,,P3.1.11.4,Yes/No,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: What do with rest of production?: other - 1,P3_11V4a,Land Holdings: What do with rest of production?: other - 1,,,,
P3,2,1,,,P3.2.1,Integer,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: Table P Line number - 2,P3_1b,Land Holdings: Table P Line number - 2,,,,
P3,2,2,,,P3.2.2,Categorical ,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: Types of crops - 2,P3_2b,Land Holdings: Types of crops - 2,,"c(""Paddy"", ""Lentils"", ""Vegetables"", ""Tobacco"", ""Betel leaves"", ""Sugar cadee"", ""Other"")",c(1:7),
P3,2,3,1,,P3.2.3.1,Yes/No,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: How irrigated?: rainfall - 2,P3_3V1b,Land Holdings: How irrigated?: rainfall - 2,,,,
P3,2,3,2,,P3.2.3.2,Yes/No,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: How irrigated?: river water - 2,P3_3V2b,Land Holdings: How irrigated?: river water - 2,,,,
P3,2,3,3,,P3.2.3.3,Yes/No,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: How irrigated?: fresh pond water - 2,P3_3V3b,Land Holdings: How irrigated?: fresh pond water - 2,,,,
P3,2,3,4,,P3.2.3.4,Yes/No,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: How irrigated?: tubewell/borehole - 2,P3_3V4b,Land Holdings: How irrigated?: tubewell/borehole - 2,,,,
P3,2,3,5,,P3.2.3.5,Yes/No,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: How irrigated?: dug well - 2,P3_3V5b,Land Holdings: How irrigated?: dug well - 2,,,,
P3,2,3,6,,P3.2.3.6,Yes/No,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: How irrigated?: other - 2,P3_3V6b,Land Holdings: How irrigated?: other - 2,,,,
P3,2,4,,,P3.2.4,Integer,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: Number of seasons per year crop is cultivated - 2,P3_4b,Land Holdings: Number of seasons per year crop is cultivated - 2,,,,
P3,2,5,,,P3.2.5,Quantitative,Decimals,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: Size of land cultivated in a typical season - 2,P3_5b,Land Holdings: Size of land cultivated in a typical season - 2,,,,
P3,2,6,,,P3.2.6,Quantitative,Decimals,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: Size of land cultivated last season - 2,P3_6b,Land Holdings: Size of land cultivated last season - 2,,,,
P3,2,7,1,,P3.2.7.1,Quantitative,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: Production in typical season: quantity - 2,P3_7Ab,Land Holdings: Production in typical season: quantity - 2,,,,
P3,2,7,2,,P3.2.7.2,Yes/No,Kg,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: Production in typical season: unit - 2,P3_7Bb,Land Holdings: Production in typical season: unit - 2,,,,
P3,2,8,,,P3.2.8,Quantitative,Kg,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: Production in last season (kg) - 2,P3_8b,Land Holdings: Production in last season (kg) - 2,,,,
P3,2,9,,,P3.2.9,Quantitative,Decimals,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: Size of land to cultivate in upcoming season - 2,P3_9b,Land Holdings: Size of land to cultivate in upcoming season - 2,,,,
P3,2,10,,,P3.2.10,Quantitative,Percent,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: How much consume for household? (%) - 2,P3_10b,Land Holdings: How much consume for household? (%) - 2,,,,
P3,2,11,1,,P3.2.11.1,Yes/No,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: What do with rest of production?: sell - 2,P3_11V1b,Land Holdings: What do with rest of production?: sell - 2,,,,
P3,2,11,2,,P3.2.11.2,Yes/No,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: What do with rest of production?: exchange - 2,P3_11V2b,Land Holdings: What do with rest of production?: exchange - 2,,,,
P3,2,11,3,,P3.2.11.3,Yes/No,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: What do with rest of production?: to family - 2,P3_11V3b,Land Holdings: What do with rest of production?: to family - 2,,,,
P3,2,11,4,,P3.2.11.4,Yes/No,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: What do with rest of production?: other - 2,P3_11V4b,Land Holdings: What do with rest of production?: other - 2,,,,
P3,3,1,,,P3.3.1,Integer,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: Table P Line number - 3,P3_1c,Land Holdings: Table P Line number - 3,,,,
P3,3,2,,,P3.3.2,Categorical ,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: Types of crops - 3,P3_2c,Land Holdings: Types of crops - 3,,"c(""Paddy"", ""Lentils"", ""Vegetables"", ""Tobacco"", ""Betel leaves"", ""Sugar cadee"", ""Other"")",c(1:7),
P3,3,3,1,,P3.3.3.1,Yes/No,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: How irrigated?: rainfall - 3,P3_3V1c,Land Holdings: How irrigated?: rainfall - 3,,,,
P3,3,3,2,,P3.3.3.2,Yes/No,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: How irrigated?: river water - 3,P3_3V2c,Land Holdings: How irrigated?: river water - 3,,,,
P3,3,3,3,,P3.3.3.3,Yes/No,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: How irrigated?: fresh pond water - 3,P3_3V3c,Land Holdings: How irrigated?: fresh pond water - 3,,,,
P3,3,3,4,,P3.3.3.4,Yes/No,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: How irrigated?: tubewell/borehole - 3,P3_3V4c,Land Holdings: How irrigated?: tubewell/borehole - 3,,,,
P3,3,3,5,,P3.3.3.5,Yes/No,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: How irrigated?: dug well - 3,P3_3V5c,Land Holdings: How irrigated?: dug well - 3,,,,
P3,3,3,6,,P3.3.3.6,Yes/No,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: How irrigated?: other - 3,P3_3V6c,Land Holdings: How irrigated?: other - 3,,,,
P3,3,4,,,P3.3.4,Integer,,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: Number of seasons per year crop is cultivated - 3,P3_4c,Land Holdings: Number of seasons per year crop is cultivated - 3,,,,
P3,3,5,,,P3.3.5,Quantitative,Decimals,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: Size of land cultivated in a typical season - 3,P3_5c,Land Holdings: Size of land cultivated in a typical season - 3,,,,
P3,3,6,,,P3.3.6,Quantitative,Decimals,TRUE,Information about current land holdings used for crop cultivation,Land Holdings: Size of land cultivated last season - 3,P3_6c,Land Holdings: Size of land cultivated last season - 3,,,,
